time,regions,market_segments,sales_channels,quantity,revenue
2019.06,Region F,Market Segment 3,Sales Channel 2,4702816.66,18811266.64
2019.06,Region F,Market Segment 3,Sales Channel 3,2918989.651,11675958.6
2019.06,Region F,Market Segment 3,Sales Channel 4,486498.2751,1459494.825
2019.06,Region F,Market Segment 4,Sales Channel 1,8108304.586,40541522.93
2019.06,Region F,Market Segment 4,Sales Channel 2,4702816.66,14108449.98
2019.06,Region F,Market Segment 4,Sales Channel 3,2918989.651,8756968.952
2019.06,Region F,Market Segment 4,Sales Channel 4,486498.2751,1459494.825
2019.06,Region G,Market Segment 1,Sales Channel 1,80019793.89,240059381.7
2019.06,Region G,Market Segment 1,Sales Channel 2,46411480.46,139234441.4
2019.06,Region G,Market Segment 1,Sales Channel 3,28807125.8,115228503.2
2019.06,Region G,Market Segment 1,Sales Channel 4,4801187.633,14403562.9
2019.06,Region G,Market Segment 2,Sales Channel 1,10002474.24,30007422.71
2019.06,Region G,Market Segment 2,Sales Channel 2,5801435.057,17404305.17
2019.06,Region G,Market Segment 2,Sales Channel 3,3600890.725,10802672.17
2019.06,Region G,Market Segment 2,Sales Channel 4,600148.4542,2400593.817
2019.06,Region G,Market Segment 3,Sales Channel 1,5001237.118,25006185.59
2019.06,Region G,Market Segment 3,Sales Channel 2,2900717.528,14503587.64
2019.06,Region G,Market Segment 3,Sales Channel 3,1800445.362,9002226.812
2019.06,Region G,Market Segment 3,Sales Channel 4,300074.2271,1200296.908
2019.06,Region G,Market Segment 4,Sales Channel 1,5001237.118,15003711.35
2019.06,Region G,Market Segment 4,Sales Channel 2,2900717.528,14503587.64
2019.06,Region G,Market Segment 4,Sales Channel 3,1800445.362,9002226.812
2019.06,Region G,Market Segment 4,Sales Channel 4,300074.2271,900222.6812
2019.06,Region H,Market Segment 1,Sales Channel 1,48243287.49,96486574.99
2019.06,Region H,Market Segment 1,Sales Channel 2,27981106.75,111924427
2019.06,Region H,Market Segment 1,Sales Channel 3,17367583.5,52102750.49
2019.06,Region H,Market Segment 1,Sales Channel 4,2894597.25,11578389
2019.06,Region H,Market Segment 2,Sales Channel 1,6030410.937,30152054.68
2019.06,Region H,Market Segment 2,Sales Channel 2,3497638.343,6995276.687
2019.06,Region H,Market Segment 2,Sales Channel 3,2170947.937,6512843.812
2019.06,Region H,Market Segment 2,Sales Channel 4,361824.6562,1447298.625
2019.06,Region H,Market Segment 3,Sales Channel 1,3015205.468,6030410.937
2019.06,Region H,Market Segment 3,Sales Channel 2,1748819.172,6995276.687
2019.06,Region H,Market Segment 3,Sales Channel 3,1085473.969,5427369.843
2019.06,Region H,Market Segment 3,Sales Channel 4,180912.3281,361824.6562
2019.06,Region H,Market Segment 4,Sales Channel 1,3015205.468,9045616.405
2019.06,Region H,Market Segment 4,Sales Channel 2,1748819.172,3497638.343
2019.06,Region H,Market Segment 4,Sales Channel 3,1085473.969,3256421.906
2019.06,Region H,Market Segment 4,Sales Channel 4,180912.3281,542736.9843
2019.06,Region I,Market Segment 1,Sales Channel 1,107666940.6,430667762.6
2019.06,Region I,Market Segment 1,Sales Channel 2,62446825.57,249787302.3
2019.06,Region I,Market Segment 1,Sales Channel 3,38760098.63,155040394.5
2019.06,Region I,Market Segment 1,Sales Channel 4,6460016.439,12920032.88
2019.06,Region I,Market Segment 2,Sales Channel 1,13458367.58,53833470.32
2019.06,Region I,Market Segment 2,Sales Channel 2,7805853.197,39029265.98
2019.06,Region I,Market Segment 2,Sales Channel 3,4845012.329,19380049.32
2019.06,Region I,Market Segment 2,Sales Channel 4,807502.0548,4037510.274
2019.06,Region I,Market Segment 3,Sales Channel 1,6729183.79,33645918.95
2019.06,Region I,Market Segment 3,Sales Channel 2,3902926.598,7805853.197
2019.06,Region I,Market Segment 3,Sales Channel 3,2422506.164,12112530.82
2019.06,Region I,Market Segment 3,Sales Channel 4,403751.0274,1615004.11
2019.06,Region I,Market Segment 4,Sales Channel 1,6729183.79,13458367.58
2019.06,Region I,Market Segment 4,Sales Channel 2,3902926.598,15611706.39
2019.06,Region I,Market Segment 4,Sales Channel 3,2422506.164,7267518.493
2019.06,Region I,Market Segment 4,Sales Channel 4,403751.0274,1211253.082
2019.07,Region A,Market Segment 1,Sales Channel 1,109249971.3,327749913.9
2019.07,Region A,Market Segment 1,Sales Channel 2,63364983.35,190094950.1
2019.07,Region A,Market Segment 1,Sales Channel 3,39329989.67,196649948.3
2019.07,Region A,Market Segment 1,Sales Channel 4,6554998.278,26219993.11
2019.07,Region A,Market Segment 2,Sales Channel 1,13656246.41,40968739.24
2019.07,Region A,Market Segment 2,Sales Channel 2,7920622.919,23761868.76
2019.07,Region A,Market Segment 2,Sales Channel 3,4916248.708,24581243.54
2019.07,Region A,Market Segment 2,Sales Channel 4,819374.7847,1638749.569
2019.07,Region A,Market Segment 3,Sales Channel 1,6828123.206,20484369.62
2019.07,Region A,Market Segment 3,Sales Channel 2,3960311.459,19801557.3
2019.07,Region A,Market Segment 3,Sales Channel 3,2458124.354,12290621.77
2019.07,Region A,Market Segment 3,Sales Channel 4,409687.3924,2048436.962
2019.07,Region A,Market Segment 4,Sales Channel 1,6828123.206,34140616.03
2019.07,Region A,Market Segment 4,Sales Channel 2,3960311.459,7920622.919
2019.07,Region A,Market Segment 4,Sales Channel 3,2458124.354,4916248.708
2019.07,Region A,Market Segment 4,Sales Channel 4,409687.3924,2048436.962
2019.07,Region B,Market Segment 1,Sales Channel 1,48070879.58,96141759.15
2019.07,Region B,Market Segment 1,Sales Channel 2,27881110.15,111524440.6
2019.07,Region B,Market Segment 1,Sales Channel 3,17305516.65,51916549.94
2019.07,Region B,Market Segment 1,Sales Channel 4,2884252.775,8652758.324
2019.07,Region B,Market Segment 2,Sales Channel 1,6008859.947,30044299.74
2019.07,Region B,Market Segment 2,Sales Channel 2,3485138.769,6970277.539
2019.07,Region B,Market Segment 2,Sales Channel 3,2163189.581,10815947.9
2019.07,Region B,Market Segment 2,Sales Channel 4,360531.5968,1442126.387
2019.07,Region B,Market Segment 3,Sales Channel 1,3004429.974,6008859.947
2019.07,Region B,Market Segment 3,Sales Channel 2,1742569.385,3485138.769
2019.07,Region B,Market Segment 3,Sales Channel 3,1081594.79,4326379.162
2019.07,Region B,Market Segment 3,Sales Channel 4,180265.7984,901328.9921
2019.07,Region B,Market Segment 4,Sales Channel 1,3004429.974,6008859.947
2019.07,Region B,Market Segment 4,Sales Channel 2,1742569.385,6970277.539
2019.07,Region B,Market Segment 4,Sales Channel 3,1081594.79,3244784.371
2019.07,Region B,Market Segment 4,Sales Channel 4,180265.7984,721063.1937
2019.07,Region C,Market Segment 1,Sales Channel 1,94583861.39,378335445.6
2019.07,Region C,Market Segment 1,Sales Channel 2,54858639.61,219434558.4
2019.07,Region C,Market Segment 1,Sales Channel 3,34050190.1,136200760.4
2019.07,Region C,Market Segment 1,Sales Channel 4,5675031.684,11350063.37
2019.07,Region C,Market Segment 2,Sales Channel 1,11822982.67,23645965.35
2019.07,Region C,Market Segment 2,Sales Channel 2,6857329.951,27429319.8
2019.07,Region C,Market Segment 2,Sales Channel 3,4256273.763,17025095.05
2019.07,Region C,Market Segment 2,Sales Channel 4,709378.9604,2837515.842
2019.07,Region C,Market Segment 3,Sales Channel 1,5911491.337,29557456.69
2019.07,Region C,Market Segment 3,Sales Channel 2,3428664.975,10285994.93
2019.07,Region C,Market Segment 3,Sales Channel 3,2128136.881,4256273.763
2019.07,Region C,Market Segment 3,Sales Channel 4,354689.4802,709378.9604
2019.07,Region C,Market Segment 4,Sales Channel 1,5911491.337,23645965.35
2019.07,Region C,Market Segment 4,Sales Channel 2,3428664.975,6857329.951
2019.07,Region C,Market Segment 4,Sales Channel 3,2128136.881,4256273.763
2019.07,Region C,Market Segment 4,Sales Channel 4,354689.4802,709378.9604
2019.07,Region D,Market Segment 1,Sales Channel 1,33520586.03,67041172.05
2019.07,Region D,Market Segment 1,Sales Channel 2,19441939.89,38883879.79
2019.07,Region D,Market Segment 1,Sales Channel 3,12067410.97,48269643.88
2019.07,Region D,Market Segment 1,Sales Channel 4,2011235.162,6033705.485
2019.07,Region D,Market Segment 2,Sales Channel 1,4190073.253,16760293.01
2019.07,Region D,Market Segment 2,Sales Channel 2,2430242.487,7290727.461
2019.07,Region D,Market Segment 2,Sales Channel 3,1508426.371,4525279.113
2019.07,Region D,Market Segment 2,Sales Channel 4,251404.3952,1005617.581
2019.07,Region D,Market Segment 3,Sales Channel 1,2095036.627,8380146.506
2019.07,Region D,Market Segment 3,Sales Channel 2,1215121.243,2430242.487
2019.07,Region D,Market Segment 3,Sales Channel 3,754213.1856,2262639.557
2019.07,Region D,Market Segment 3,Sales Channel 4,125702.1976,628510.988
2019.07,Region D,Market Segment 4,Sales Channel 1,2095036.627,8380146.506
2019.07,Region D,Market Segment 4,Sales Channel 2,1215121.243,4860484.974
2019.07,Region D,Market Segment 4,Sales Channel 3,754213.1856,2262639.557
2019.07,Region D,Market Segment 4,Sales Channel 4,125702.1976,251404.3952
2019.07,Region E,Market Segment 1,Sales Channel 1,42964151.27,128892453.8
2019.07,Region E,Market Segment 1,Sales Channel 2,24919207.74,49838415.47
2019.07,Region E,Market Segment 1,Sales Channel 3,15467094.46,30934188.91
2019.07,Region E,Market Segment 1,Sales Channel 4,2577849.076,10311396.3
2019.07,Region E,Market Segment 2,Sales Channel 1,5370518.909,10741037.82
2019.07,Region E,Market Segment 2,Sales Channel 2,3114900.967,6229801.934
2019.07,Region E,Market Segment 2,Sales Channel 3,1933386.807,5800160.421
2019.07,Region E,Market Segment 2,Sales Channel 4,322231.1345,1288924.538
2019.07,Region E,Market Segment 3,Sales Channel 1,2685259.454,13426297.27
2019.07,Region E,Market Segment 3,Sales Channel 2,1557450.483,3114900.967
2019.07,Region E,Market Segment 3,Sales Channel 3,966693.4035,4833467.018
2019.07,Region E,Market Segment 3,Sales Channel 4,161115.5673,483346.7018
2019.07,Region E,Market Segment 4,Sales Channel 1,2685259.454,8055778.363
2019.07,Region E,Market Segment 4,Sales Channel 2,1557450.483,3114900.967
2019.07,Region E,Market Segment 4,Sales Channel 3,966693.4035,4833467.018
2019.07,Region E,Market Segment 4,Sales Channel 4,161115.5673,483346.7018
2019.07,Region F,Market Segment 1,Sales Channel 1,144020513.6,288041027.1
2019.07,Region F,Market Segment 1,Sales Channel 2,83531897.86,250595693.6
2019.07,Region F,Market Segment 1,Sales Channel 3,51847384.88,155542154.6
2019.07,Region F,Market Segment 1,Sales Channel 4,8641230.813,43206154.07
2019.07,Region F,Market Segment 2,Sales Channel 1,18002564.19,72010256.78
2019.07,Region F,Market Segment 2,Sales Channel 2,10441487.23,41765948.93
2019.07,Region F,Market Segment 2,Sales Channel 3,6480923.11,25923692.44
2019.07,Region F,Market Segment 2,Sales Channel 4,1080153.852,3240461.555
2019.07,Region F,Market Segment 3,Sales Channel 1,9001282.097,36005128.39
2019.07,Region F,Market Segment 3,Sales Channel 2,5220743.616,15662230.85
2019.07,Region F,Market Segment 3,Sales Channel 3,3240461.555,9721384.665
2019.07,Region F,Market Segment 3,Sales Channel 4,540076.9258,2160307.703
2019.07,Region F,Market Segment 4,Sales Channel 1,9001282.097,45006410.49
2019.07,Region F,Market Segment 4,Sales Channel 2,5220743.616,20882974.47
2019.07,Region F,Market Segment 4,Sales Channel 3,3240461.555,12961846.22
2019.07,Region F,Market Segment 4,Sales Channel 4,540076.9258,1080153.852
2019.07,Region G,Market Segment 1,Sales Channel 1,88832471.76,177664943.5
2019.07,Region G,Market Segment 1,Sales Channel 2,51522833.62,206091334.5
2019.07,Region G,Market Segment 1,Sales Channel 3,31979689.83,159898449.2
2019.07,Region G,Market Segment 1,Sales Channel 4,5329948.306,26649741.53
2019.07,Region G,Market Segment 2,Sales Channel 1,11104058.97,55520294.85
2019.07,Region G,Market Segment 2,Sales Channel 2,6440354.203,25761416.81
2019.07,Region G,Market Segment 2,Sales Channel 3,3997461.229,11992383.69
2019.07,Region G,Market Segment 2,Sales Channel 4,666243.5382,1998730.615
2019.07,Region G,Market Segment 3,Sales Channel 1,5552029.485,22208117.94
2019.07,Region G,Market Segment 3,Sales Channel 2,3220177.101,6440354.203
2019.07,Region G,Market Segment 3,Sales Channel 3,1998730.615,9993653.073
2019.07,Region G,Market Segment 3,Sales Channel 4,333121.7691,666243.5382
2019.07,Region G,Market Segment 4,Sales Channel 1,5552029.485,27760147.43
2019.07,Region G,Market Segment 4,Sales Channel 2,3220177.101,6440354.203
2019.07,Region G,Market Segment 4,Sales Channel 3,1998730.615,7994922.459
2019.07,Region G,Market Segment 4,Sales Channel 4,333121.7691,999365.3073
2019.07,Region H,Market Segment 1,Sales Channel 1,53556379.81,214225519.3
2019.07,Region H,Market Segment 1,Sales Channel 2,31062700.29,155313501.5
2019.07,Region H,Market Segment 1,Sales Channel 3,19280296.73,57840890.2
2019.07,Region H,Market Segment 1,Sales Channel 4,3213382.789,16066913.94
2019.07,Region H,Market Segment 2,Sales Channel 1,6694547.477,20083642.43
2019.07,Region H,Market Segment 2,Sales Channel 2,3882837.536,7765675.073
2019.07,Region H,Market Segment 2,Sales Channel 3,2410037.092,12050185.46
2019.07,Region H,Market Segment 2,Sales Channel 4,401672.8486,1205018.546
2019.07,Region H,Market Segment 3,Sales Channel 1,3347273.738,6694547.477
2019.07,Region H,Market Segment 3,Sales Channel 2,1941418.768,9707093.841
2019.07,Region H,Market Segment 3,Sales Channel 3,1205018.546,4820074.183
2019.07,Region H,Market Segment 3,Sales Channel 4,200836.4243,602509.2729
2019.07,Region H,Market Segment 4,Sales Channel 1,3347273.738,13389094.95
2019.07,Region H,Market Segment 4,Sales Channel 2,1941418.768,7765675.073
2019.07,Region H,Market Segment 4,Sales Channel 3,1205018.546,3615055.637
2019.07,Region H,Market Segment 4,Sales Channel 4,200836.4243,1004182.121
2019.07,Region I,Market Segment 1,Sales Channel 1,119524432.6,239048865.3
2019.07,Region I,Market Segment 1,Sales Channel 2,69324170.93,138648341.9
2019.07,Region I,Market Segment 1,Sales Channel 3,43028795.75,86057591.5
2019.07,Region I,Market Segment 1,Sales Channel 4,7171465.958,21514397.88
2019.07,Region I,Market Segment 2,Sales Channel 1,14940554.08,29881108.16
2019.07,Region I,Market Segment 2,Sales Channel 2,8665521.366,25996564.1
2019.07,Region I,Market Segment 2,Sales Channel 3,5378599.469,26892997.34
2019.07,Region I,Market Segment 2,Sales Channel 4,896433.2448,1792866.49
2019.07,Region I,Market Segment 3,Sales Channel 1,7470277.04,29881108.16
2019.07,Region I,Market Segment 3,Sales Channel 2,4332760.683,8665521.366
2019.07,Region I,Market Segment 3,Sales Channel 3,2689299.734,13446498.67
2019.07,Region I,Market Segment 3,Sales Channel 4,448216.6224,896433.2448
2019.07,Region I,Market Segment 4,Sales Channel 1,7470277.04,29881108.16
2019.07,Region I,Market Segment 4,Sales Channel 2,4332760.683,8665521.366
2019.07,Region I,Market Segment 4,Sales Channel 3,2689299.734,10757198.94
2019.07,Region I,Market Segment 4,Sales Channel 4,448216.6224,1792866.49
2019.08,Region A,Market Segment 1,Sales Channel 1,105244541.1,420978164.6
2019.08,Region A,Market Segment 1,Sales Channel 2,61041833.87,244167335.5
2019.08,Region A,Market Segment 1,Sales Channel 3,37888034.81,151552139.3
2019.08,Region A,Market Segment 1,Sales Channel 4,6314672.469,12629344.94
2019.08,Region A,Market Segment 2,Sales Channel 1,13155567.64,65777838.22
2019.08,Region A,Market Segment 2,Sales Channel 2,7630229.233,38151146.17
2019.08,Region A,Market Segment 2,Sales Channel 3,4736004.352,14208013.05
2019.08,Region A,Market Segment 2,Sales Channel 4,789334.0586,3946670.293
2019.08,Region A,Market Segment 3,Sales Channel 1,6577783.822,13155567.64
2019.08,Region A,Market Segment 3,Sales Channel 2,3815114.617,7630229.233
2019.08,Region A,Market Segment 3,Sales Channel 3,2368002.176,4736004.352
2019.08,Region A,Market Segment 3,Sales Channel 4,394667.0293,1578668.117
2019.08,Region A,Market Segment 4,Sales Channel 1,6577783.822,32888919.11
2019.08,Region A,Market Segment 4,Sales Channel 2,3815114.617,15260458.47
2019.08,Region A,Market Segment 4,Sales Channel 3,2368002.176,11840010.88
2019.08,Region A,Market Segment 4,Sales Channel 4,394667.0293,1578668.117
2019.08,Region B,Market Segment 1,Sales Channel 1,46308457.6,185233830.4
2019.08,Region B,Market Segment 1,Sales Channel 2,26858905.41,53717810.82
2019.08,Region B,Market Segment 1,Sales Channel 3,16671044.74,33342089.47
2019.08,Region B,Market Segment 1,Sales Channel 4,2778507.456,13892537.28
2019.08,Region B,Market Segment 2,Sales Channel 1,5788557.2,11577114.4
2019.08,Region B,Market Segment 2,Sales Channel 2,3357363.176,13429452.7
2019.08,Region B,Market Segment 2,Sales Channel 3,2083880.592,4167761.184
2019.08,Region B,Market Segment 2,Sales Channel 4,347313.432,694626.864
2019.08,Region B,Market Segment 3,Sales Channel 1,2894278.6,11577114.4
2019.08,Region B,Market Segment 3,Sales Channel 2,1678681.588,5036044.764
2019.08,Region B,Market Segment 3,Sales Channel 3,1041940.296,2083880.592
2019.08,Region B,Market Segment 3,Sales Channel 4,173656.716,694626.864
2019.08,Region B,Market Segment 4,Sales Channel 1,2894278.6,8682835.8
2019.08,Region B,Market Segment 4,Sales Channel 2,1678681.588,5036044.764
2019.08,Region B,Market Segment 4,Sales Channel 3,1041940.296,4167761.184
2019.08,Region B,Market Segment 4,Sales Channel 4,173656.716,868283.58
2019.08,Region C,Market Segment 1,Sales Channel 1,91116134.62,182232269.2
2019.08,Region C,Market Segment 1,Sales Channel 2,52847358.08,158542074.2
2019.08,Region C,Market Segment 1,Sales Channel 3,32801808.46,65603616.93
2019.08,Region C,Market Segment 1,Sales Channel 4,5466968.077,21867872.31
